iter	RMSE
4773	7349.822133
4774	7349.774645
4775	7349.711905
4776	7349.501548
4777	7349.392561
4778	7349.364351
4779	7349.363931
4780	7349.246431
4781	7349.207009
4782	7349.051507
4783	7348.904122
4784	7348.840825
4785	7348.766218
4786	7348.650009
4787	7348.571337
4788	7348.513177
4789	7348.454362
4790	7348.294746
4791	7348.25712
4792	7348.175402
4793	7348.075837
4794	7348.069605
4795	7348.034258
4796	7347.786776
4797	7347.645487
4798	7347.576554
4799	7347.41399
4800	7347.381982
4801	7347.368233
4802	7347.298805
4803	7347.292694
4804	7347.279499
4805	7347.249929
4806	7347.217263
4807	7347.002886
4808	7346.957863
4809	7346.868345
4810	7346.772986
4811	7346.710521
4812	7346.633507
4813	7346.633058
4814	7346.536375
4815	7346.536023
4816	7346.500134
4817	7346.487116
4818	7346.468103
4819	7346.415545
4820	7346.407854
4821	7346.213538
4822	7346.083416
4823	7345.93744
4824	7345.897352
4825	7345.703199
4826	7345.632301
4827	7345.506012
4828	7345.471554
4829	7345.471375
4830	7345.460745
4831	7345.365277
4832	7345.340991
4833	7345.273132
4834	7345.177542
4835	7345.094892
4836	7345.017298
4837	7344.888043
4838	7344.887122
4839	7344.803583
4840	7344.70964
4841	7344.696099
4842	7344.613693
4843	7344.508872
4844	7344.48722
4845	7344.358219
4846	7344.154804
4847	7344.088602
4848	7344.084011
4849	7344.055967
4850	7344.04409
4851	7343.953806
4852	7343.844662
4853	7343.772602
4854	7343.553004
4855	7343.485028
4856	7343.462331
4857	7343.458966
4858	7343.360755
4859	7343.212736
4860	7343.146552
4861	7343.127025
4862	7342.989646
4863	7342.970807
4864	7342.966994
4865	7342.964006
4866	7342.919924
4867	7342.894854
4868	7342.871158
4869	7342.829388
4870	7342.726788
4871	7342.725344
4872	7342.658195
4873	7342.57233
4874	7342.51304
4875	7342.436154
4876	7342.432738
4877	7342.31729
4878	7342.28864
4879	7342.232487
4880	7342.157137
4881	7341.96634
4882	7341.873094
4883	7341.829851
4884	7341.769054
4885	7341.684223
4886	7341.675874
4887	7341.668277
4888	7341.546253
4889	7341.437053
4890	7341.384905
4891	7341.343387
4892	7341.342917
4893	7341.305987
4894	7341.253361
4895	7341.153355
4896	7341.052142
4897	7340.999936
4898	7340.869131
4899	7340.652237
4900	7340.408836
4901	7340.408727
4902	7340.344804
4903	7340.326564
4904	7340.242305
4905	7340.151489
4906	7340.083981
4907	7340.022202
4908	7339.935839
4909	7339.861678
4910	7339.750377
4911	7339.69798
4912	7339.683393
4913	7339.677487
4914	7339.596442
4915	7339.571567
4916	7339.477217
4917	7339.380387
4918	7339.19986
4919	7339.096543
4920	7339.062068
4921	7339.003118
4922	7338.978494
4923	7338.925158
4924	7338.90642
4925	7338.838779
4926	7338.830097
4927	7338.789844
4928	7338.665764
4929	7338.580599
4930	7338.534763
4931	7338.439918
4932	7338.233198
4933	7338.220449
4934	7338.121544
4935	7338.103245
4936	7337.932467
4937	7337.869016
4938	7337.846966
4939	7337.840769
4940	7337.814551
4941	7337.805679
4942	7337.768564
4943	7337.749337
4944	7337.626027
4945	7337.489115
4946	7337.400042
4947	7337.320591
4948	7337.253303
4949	7337.184567
4950	7337.137884
4951	7336.907586
4952	7336.817479
4953	7336.816481
4954	7336.763764
4955	7336.622685
4956	7336.619257
4957	7336.585841
4958	7336.538398
4959	7336.490268
4960	7336.401642
4961	7336.277518
4962	7336.201343
4963	7336.12794
4964	7336.056078
4965	7335.959955
4966	7335.916036
4967	7335.913894
4968	7335.875386
4969	7335.720667
4970	7335.680033
4971	7335.617461
4972	7335.537357
4973	7335.527434
4974	7335.369254
4975	7335.367331
4976	7335.168495
4977	7335.067009
4978	7335.010647
4979	7334.875053
4980	7334.792049
4981	7334.700833
4982	7334.587085
4983	7334.556581
4984	7334.486224
4985	7334.458888
4986	7334.434952
4987	7334.406365
4988	7334.389112
4989	7334.349282
4990	7334.248458
4991	7334.247699
4992	7334.095316
4993	7334.032476
4994	7334.023671
4995	7334.00293
4996	7333.988116
4997	7333.860979
4998	7333.838705
4999	7333.741034
5000	7333.45605
5001	7333.324301
5002	7333.284083
5003	7333.269509
5004	7333.237896
5005	7333.192019
5006	7333.083191
5007	7333.014969
5008	7332.988053
5009	7332.828111
5010	7332.731479
5011	7332.631704
5012	7332.596954
5013	7332.567655
5014	7332.55447
5015	7332.461759
5016	7332.195854
5017	7332.184833
5018	7332.127623
5019	7332.117355
5020	7331.983788
5021	7331.889259
5022	7331.825699
5023	7331.74855
5024	7331.725774
5025	7331.67396
5026	7331.553281
5027	7331.552362
5028	7331.47427
5029	7331.473884
5030	7331.375458
5031	7331.35587
5032	7331.30185
5033	7331.200801
5034	7331.047519
5035	7331.04703
5036	7331.046813
5037	7330.963229
5038	7330.895126
5039	7330.848908
5040	7330.83057
5041	7330.787454
5042	7330.653953
5043	7330.567965
5044	7330.483748
5045	7330.471124
5046	7330.30336
5047	7330.274667
5048	7330.272479
5049	7330.270788
5050	7330.187009
5051	7330.037925
5052	7330.018398
5053	7330.018108
5054	7329.969915
5055	7329.966985
5056	7329.951885
5057	7329.907369
5058	7329.885759
5059	7329.818036
5060	7329.815276
5061	7329.704031
5062	7329.600559
5063	7329.538194
5064	7329.371289
5065	7329.273395
5066	7329.262537
5067	7329.174486
5068	7329.11211
5069	7328.977506
5070	7328.910257
5071	7328.86352
5072	7328.824651
5073	7328.77924
5074	7328.739179
5075	7328.728826
5076	7328.623406
5077	7328.454564
5078	7328.408072
5079	7328.381686
5080	7328.308363
5081	7328.115892
5082	7328.100753
5083	7328.033212
5084	7328.013917
5085	7328.013603
5086	7327.91171
5087	7327.869313
5088	7327.785551
5089	7327.775019
5090	7327.665287
5091	7327.654405
5092	7327.625414
5093	7327.624391
5094	7327.548861
5095	7327.394825
5096	7327.19208
5097	7327.044977
5098	7327.025997
5099	7326.913912
5100	7326.795661
5101	7326.789069
5102	7326.77998
5103	7326.583514
5104	7326.49348
5105	7326.480397
5106	7326.444346
5107	7326.331516
5108	7326.330766
5109	7326.312986
5110	7326.115192
5111	7325.939622
5112	7325.867314
5113	7325.719121
5114	7325.582003
5115	7325.489082
5116	7325.443404
5117	7325.397184
5118	7325.286401
5119	7325.24771
5120	7325.224021
5121	7325.131219
5122	7325.06732
5123	7324.980665
5124	7324.976504
5125	7324.869948
5126	7324.869591
5127	7324.858002
5128	7324.763779
5129	7324.763614
5130	7324.742999
5131	7324.643688
5132	7324.594082
5133	7324.589519
5134	7324.52038
5135	7324.430247
5136	7324.366762
5137	7324.311283
5138	7324.223957
5139	7324.081357
5140	7324.058694
5141	7323.935137
5142	7323.866713
5143	7323.77779
5144	7323.73475
5145	7323.673583
5146	7323.62239
5147	7323.620042
5148	7323.580962
5149	7323.570624
5150	7323.540487
5151	7323.482171
5152	7323.454816
5153	7323.4414
5154	7323.387885
5155	7323.355068
5156	7323.274718
5157	7323.188977
5158	7323.004546
5159	7322.962692
5160	7322.905616
5161	7322.905286
5162	7322.858798
5163	7322.732084
5164	7322.728574
5165	7322.399971
5166	7322.312434
5167	7322.238169
5168	7322.148985
5169	7321.984315
5170	7321.966704
5171	7321.807138
5172	7321.771832
5173	7321.694409
5174	7321.670867
5175	7321.653577
5176	7321.598023
5177	7321.317791
5178	7321.312233
5179	7321.247887
5180	7321.215828
5181	7321.169691
5182	7321.152072
5183	7320.971403
5184	7320.888381
5185	7320.808128
5186	7320.761064
5187	7320.632975
5188	7320.627759
5189	7320.626608
5190	7320.623738
5191	7320.529357
5192	7320.480466
5193	7320.480151
5194	7320.476295
5195	7320.458503
5196	7320.397609
5197	7320.254427
5198	7320.180418
5199	7320.112801
5200	7319.97781
5201	7319.924838
5202	7319.79579
5203	7319.767094
5204	7319.669742
5205	7319.5471
5206	7319.279978
5207	7319.163806
5208	7319.163428
5209	7319.125028
5210	7319.076131
5211	7318.997123
5212	7318.945707
5213	7318.889467
5214	7318.792061
5215	7318.716014
5216	7318.705653
5217	7318.705563
5218	7318.685482
5219	7318.629072
5220	7318.546766
5221	7318.496517
5222	7318.379286
5223	7318.338701
5224	7318.304481
5225	7318.304229
5226	7318.246639
5227	7318.212144
5228	7318.171457
5229	7318.02863
5230	7318.004784
5231	7317.892042
5232	7317.750641
5233	7317.550674
5234	7317.422472
5235	7317.352964
5236	7317.228186
5237	7317.177709
5238	7317.127265
5239	7316.981
5240	7316.936263
5241	7316.911849
5242	7316.777877
5243	7316.654816
5244	7316.65068
5245	7316.631528
5246	7316.525477
5247	7316.524343
5248	7316.494052
5249	7316.267087
5250	7316.129536
5251	7316.065691
5252	7315.985377
5253	7315.974569
5254	7315.96993
5255	7315.906578
5256	7315.852723
5257	7315.684246
5258	7315.622036
5259	7315.610188
5260	7315.560879
5261	7315.479848
5262	7315.280097
5263	7315.20935
5264	7315.140144
5265	7315.1395
5266	7315.12437
5267	7315.11533
5268	7315.114389
5269	7315.110665
5270	7315.041154
5271	7314.936554
5272	7314.90505
5273	7314.839979
5274	7314.758791
5275	7314.747717
5276	7314.709923
5277	7314.687205
5278	7314.628973
5279	7314.621575
5280	7314.581977
5281	7314.450706
5282	7314.334276
5283	7314.175943
5284	7314.175536
5285	7314.035705
5286	7313.940428
5287	7313.904793
5288	7313.846391
5289	7313.770825
5290	7313.705283
5291	7313.627298
5292	7313.534001
5293	7313.500616
5294	7313.429692
5295	7313.387966
5296	7313.361608
5297	7313.33493
5298	7313.29426
5299	7313.242922
5300	7313.105743
5301	7313.064704
5302	7313.056278
5303	7313.030567
5304	7312.917346
5305	7312.893493
5306	7312.762521
5307	7312.706916
5308	7312.592948
5309	7312.487978
5310	7312.456763
5311	7312.420477
5312	7312.380152
5313	7312.343121
5314	7312.160445
5315	7312.131235
5316	7312.11839
5317	7312.003277
5318	7311.914436
5319	7311.866884
5320	7311.849152
5321	7311.793787
5322	7311.744679
5323	7311.670743
5324	7311.660949
5325	7311.580516
5326	7311.562845
5327	7311.451921
5328	7311.416678
5329	7311.295455
5330	7311.184375
5331	7311.18393
5332	7311.165397
5333	7311.132438
5334	7311.127332
5335	7310.944224
5336	7310.756089
5337	7310.697568
5338	7310.665238
5339	7310.618597
5340	7310.541512
5341	7310.352737
5342	7310.186422
5343	7310.126022
5344	7310.119431
5345	7310.112415
5346	7309.995376
5347	7309.86966
5348	7309.75311
5349	7309.696299
5350	7309.55585
5351	7309.515804
5352	7309.369106
5353	7309.332421
5354	7309.26188
5355	7309.247339
5356	7309.173266
5357	7309.145612
5358	7309.121528
5359	7309.06897
5360	7308.791423
5361	7308.603243
5362	7308.522024
5363	7308.462664
5364	7308.324833
5365	7308.268511
5366	7308.134933
5367	7308.037504
5368	7308.020311
5369	7307.868618
5370	7307.830586
5371	7307.748228
5372	7307.747965
5373	7307.740038
5374	7307.587225
5375	7307.583119
5376	7307.496294
5377	7307.395152
5378	7307.393201
5379	7307.342524
5380	7307.342237
5381	7307.225175
5382	7307.200246
5383	7307.117472
5384	7307.035118
5385	7306.934405
5386	7306.8507
5387	7306.763165
5388	7306.671685
5389	7306.558049
5390	7306.439231
5391	7306.266705
5392	7306.195236
5393	7306.194955
5394	7306.194668
5395	7306.153374
5396	7305.984305
5397	7305.928372
5398	7305.772201
5399	7305.760612
5400	7305.607127
5401	7305.587157
5402	7305.586266
5403	7305.565111
5404	7305.533619
5405	7305.517181
5406	7305.475612
5407	7305.461375
5408	7305.45934
5409	7305.379168
5410	7305.191329
5411	7305.164476
5412	7305.129274
5413	7305.070797
5414	7305.039555
5415	7305.029328
5416	7304.836337
5417	7304.773502
5418	7304.763122
5419	7304.708312
5420	7304.537201
5421	7304.522852
5422	7304.349771
5423	7304.248126
5424	7304.21482
5425	7304.191362
5426	7304.167642
5427	7304.115325
5428	7304.035767
5429	7303.938644
5430	7303.8746
5431	7303.874434
5432	7303.845039
5433	7303.722028
5434	7303.688802
5435	7303.60504
5436	7303.603443
5437	7303.6001
5438	7303.507289
5439	7303.453623
5440	7303.35775
5441	7303.267942
5442	7303.134498
5443	7303.058829
5444	7303.057833
5445	7303.048779
5446	7302.866205
5447	7302.759163
5448	7302.586097
5449	7302.422947
5450	7302.332851
5451	7302.230616
5452	7302.177121
5453	7302.12516
5454	7302.105718
5455	7302.042116
5456	7301.914648
5457	7301.850064
5458	7301.813472
5459	7301.608346
5460	7301.547002
5461	7301.516865
5462	7301.513329
5463	7301.480796
5464	7301.328546
5465	7301.325912
5466	7301.252057
5467	7301.171486
5468	7301.119576
5469	7301.117151
5470	7301.023175
5471	7300.998717
5472	7300.898647
5473	7300.89598
5474	7300.88937
5475	7300.680324
5476	7300.662836
5477	7300.476094
5478	7300.466332
5479	7300.393799
5480	7300.293674
5481	7300.211743
5482	7300.12497
5483	7300.076889
5484	7300.028533
5485	7299.994991
5486	7299.957175
5487	7299.937099
5488	7299.869526
5489	7299.802873
5490	7299.791619
5491	7299.605916
5492	7299.601745
5493	7299.558142
5494	7299.555116
5495	7299.545672
5496	7299.456085
5497	7299.439717
5498	7299.33009
5499	7299.265249
5500	7299.205281
5501	7299.135006
5502	7299.043764
5503	7298.961248
5504	7298.923957
5505	7298.854897
5506	7298.820743
5507	7298.791127
5508	7298.736291
5509	7298.615473
5510	7298.56589
5511	7298.564691
5512	7298.564165
5513	7298.526448
5514	7298.421329
5515	7298.348832
5516	7298.326078
5517	7298.062658
5518	7297.930555
5519	7297.865849
5520	7297.765153
5521	7297.744212
5522	7297.740804
5523	7297.712702
5524	7297.695638
5525	7297.641954
5526	7297.569064
5527	7297.543946
5528	7297.521245
5529	7297.51551
5530	7297.505577
5531	7297.38963
5532	7297.389126
5533	7297.351925
5534	7297.320202
5535	7297.289067
5536	7297.285715
5537	7297.269681
5538	7297.264304
5539	7297.156129
5540	7297.15076
5541	7297.086275
5542	7297.042555
5543	7296.986828
5544	7296.947657
5545	7296.918714
5546	7296.853162
5547	7296.776417
5548	7296.734929
5549	7296.706294
5550	7296.666305
5551	7296.619299
5552	7296.59467
5553	7296.561806
5554	7296.560047
5555	7296.496629
5556	7296.397956
5557	7296.383536
5558	7296.280039
5559	7296.254274
5560	7296.15582
5561	7295.981442
5562	7295.9119
5563	7295.851251
5564	7295.79434
5565	7295.772429
5566	7295.757235
5567	7295.708272
5568	7295.657923
5569	7295.541019
5570	7295.515203
5571	7295.490407
5572	7295.446551
5573	7295.418819
5574	7295.319522
5575	7295.264059
5576	7295.253216
5577	7295.211267
5578	7295.143989
5579	7295.048327
5580	7295.028408
5581	7295.001597
5582	7294.94923
5583	7294.889555
5584	7294.884265
5585	7294.781681
5586	7294.734994
5587	7294.637459
5588	7294.63694
5589	7294.581686
5590	7294.562257
5591	7294.561482
5592	7294.549483
5593	7294.476062
5594	7294.26416
5595	7294.260251
5596	7294.148806
5597	7294.148199
5598	7293.986066
5599	7293.971991
5600	7293.891418
5601	7293.743222
5602	7293.715966
5603	7293.64336
5604	7293.61457
5605	7293.517582
5606	7293.473162
5607	7293.341021
5608	7293.321256
5609	7293.292185
5610	7293.292075
5611	7293.216862
5612	7293.116993
5613	7293.02234
5614	7293.021716
5615	7292.935968
5616	7292.848346
5617	7292.77171
5618	7292.739082
5619	7292.681565
5620	7292.624871
5621	7292.550673
5622	7292.514299
5623	7292.482338
5624	7292.46469
5625	7292.448642
5626	7292.427928
5627	7292.377603
5628	7292.369016
5629	7292.298498
5630	7292.218142
5631	7292.217962
5632	7292.217684
5633	7292.18376
5634	7292.153054
5635	7292.112032
5636	7292.050249
5637	7292.031781
5638	7292.031388
5639	7291.878799
5640	7291.850821
5641	7291.849389
5642	7291.797215
5643	7291.791909
5644	7291.791644
5645	7291.696593
5646	7291.634977
5647	7291.625466
5648	7291.586785
5649	7291.437763
5650	7291.435777
5651	7291.316862
5652	7291.224079
5653	7291.164356
5654	7291.163573
5655	7291.100881
5656	7291.065614
5657	7291.05262
5658	7291.029324
5659	7291.018901
5660	7291.005296
5661	7291.001545
5662	7290.967294
5663	7290.857458
5664	7290.809082
5665	7290.807943
5666	7290.804833
5667	7290.737792
5668	7290.615492
5669	7290.568278
5670	7290.489331
5671	7290.486131
5672	7290.438073
5673	7290.351237
5674	7290.260245
5675	7290.258122
5676	7290.150802
5677	7290.010827
5678	7290.01049
5679	7289.948996
5680	7289.874683
5681	7289.6754
5682	7289.670216
5683	7289.592954
5684	7289.545133
5685	7289.494233
5686	7289.414729
5687	7289.360073
5688	7289.346133
5689	7289.346009
5690	7289.205706
5691	7289.203696
5692	7289.17188
5693	7289.092585
5694	7289.05962
5695	7288.898911
5696	7288.862317
5697	7288.844038
5698	7288.831406
5699	7288.79991
5700	7288.727015
5701	7288.642647
5702	7288.640189
5703	7288.443795
5704	7288.40791
5705	7288.230066
5706	7288.025668
5707	7288.010645
5708	7287.989779
5709	7287.96105
5710	7287.850112
5711	7287.841175
5712	7287.762511
5713	7287.748738
5714	7287.598659
5715	7287.427428
5716	7287.425396
5717	7287.30496
5718	7287.285087
5719	7287.28023
5720	7287.274511
5721	7287.086891
5722	7287.061413
5723	7286.939585
5724	7286.88589
5725	7286.851284
5726	7286.799883
5727	7286.736652
5728	7286.703266
5729	7286.669739
5730	7286.636403
5731	7286.456295
5732	7286.388422
5733	7286.220338
5734	7286.160284
5735	7286.131193
5736	7286.049759
5737	7286.029091
5738	7285.964021
5739	7285.950242
5740	7285.898161
5741	7285.585708
5742	7285.567369
5743	7285.541619
5744	7285.464285
5745	7285.405466
5746	7285.388796
5747	7285.379097
5748	7285.373694
5749	7285.24103
5750	7285.162688
5751	7285.060836
5752	7284.968078
5753	7284.937958
5754	7284.88438
5755	7284.860823
5756	7284.860172
5757	7284.825263
5758	7284.785502
5759	7284.545509
5760	7284.502782
5761	7284.489833
5762	7284.475517
5763	7284.397976
5764	7284.318426
5765	7284.248698
5766	7284.162363
5767	7284.090118
5768	7284.076662
5769	7284.034252
5770	7284.009858
5771	7283.988512
5772	7283.860432
5773	7283.825352
5774	7283.791934
5775	7283.721287
5776	7283.720641
5777	7283.691746
5778	7283.629591
5779	7283.55487
5780	7283.504864
5781	7283.486848
5782	7283.393541
5783	7283.375348
5784	7283.334891
5785	7283.261716
5786	7283.188894
5787	7283.159178
5788	7283.156652
5789	7282.993388
5790	7282.952191
5791	7282.878749
5792	7282.828506
5793	7282.793763
5794	7282.793638
5795	7282.723565
5796	7282.591824
5797	7282.527161
5798	7282.45582
5799	7282.445058
5800	7282.387446
5801	7282.296676
5802	7282.29535
5803	7282.271119
5804	7282.269296
5805	7282.227678
5806	7282.199458
5807	7282.133723
5808	7282.102405
5809	7282.07995
5810	7282.045117
5811	7282.043026
5812	7282.038899
5813	7282.016805
5814	7281.976449
5815	7281.847569
5816	7281.759419
5817	7281.75922
5818	7281.757732
5819	7281.756268
5820	7281.731772
5821	7281.731581
5822	7281.713339
5823	7281.630961
5824	7281.526035
5825	7281.464547
5826	7281.437032
5827	7281.273831
5828	7281.211875
5829	7281.109057
5830	7281.063295
5831	7280.962712
5832	7280.905738
5833	7280.880283
5834	7280.868509
5835	7280.863738
5836	7280.847297
5837	7280.702813
5838	7280.700124
5839	7280.693563
5840	7280.623193
5841	7280.480177
5842	7280.461129
5843	7280.450359
5844	7280.448995
5845	7280.355378
5846	7280.168899
5847	7280.167776
5848	7280.105584
5849	7280.075315
5850	7280.026375
5851	7279.954302
5852	7279.954253
5853	7279.943386
5854	7279.884242
5855	7279.747413
5856	7279.716276
5857	7279.700833
5858	7279.595561
5859	7279.592958
5860	7279.461393
5861	7279.400951
5862	7279.197865
5863	7279.177885
5864	7279.068683
5865	7279.038508
5866	7278.947521
5867	7278.890034
5868	7278.757914
5869	7278.755609
5870	7278.701282
5871	7278.688053
5872	7278.664449
5873	7278.659298
5874	7278.629681
5875	7278.618745
5876	7278.567709
5877	7278.532823
5878	7278.417781
5879	7278.371269
5880	7278.333793
5881	7278.301656
5882	7278.285509
5883	7278.264719
5884	7278.253207
5885	7278.235933
5886	7278.188815
5887	7278.134
5888	7278.127132
5889	7278.066621
5890	7278.065677
5891	7278.065018
5892	7277.990203
5893	7277.978304
5894	7277.888256
5895	7277.852798
5896	7277.756198
5897	7277.748574
5898	7277.575511
5899	7277.296971
5900	7277.272149
5901	7277.256426
5902	7277.148833
5903	7277.143365
5904	7276.979821
5905	7276.893288
5906	7276.800524
5907	7276.78194
5908	7276.736614
5909	7276.696475
5910	7276.675144
5911	7276.674959
5912	7276.668124
5913	7276.617499
5914	7276.594912
5915	7276.594226
5916	7276.529934
5917	7276.504645
5918	7276.502276
5919	7276.499152
5920	7276.445993
5921	7276.328379
5922	7276.31229
5923	7276.252442
5924	7276.140467
5925	7276.068041
5926	7276.061056
5927	7276.044204
5928	7275.941561
5929	7275.91906
5930	7275.898718
5931	7275.845336
5932	7275.766726
5933	7275.748057
5934	7275.730845
5935	7275.67578
5936	7275.560868
5937	7275.539783
5938	7275.492799
5939	7275.315823
5940	7275.30596
5941	7275.231073
5942	7275.197622
5943	7275.195534
5944	7275.123379
5945	7275.007426
5946	7274.961072
5947	7274.777626
5948	7274.77592
5949	7274.727649
5950	7274.694365
5951	7274.5398
5952	7274.534616
5953	7274.503197
5954	7274.416066
5955	7274.378172
5956	7274.34911
5957	7274.242201
5958	7274.210778
5959	7274.170709
5960	7274.116946
5961	7274.054313
5962	7274.045415
5963	7274.011626
5964	7273.983934
5965	7273.905412
5966	7273.87948
5967	7273.861546
5968	7273.801707
5969	7273.800843
5970	7273.786467
5971	7273.752138
5972	7273.701879
5973	7273.643875
5974	7273.587308
5975	7273.552563
5976	7273.499822
5977	7273.499021
5978	7273.495981
5979	7273.474689
5980	7273.427408
5981	7273.312505
5982	7273.201506
5983	7273.190816
5984	7273.118089
5985	7273.090673
5986	7273.073045
5987	7273.0427
5988	7272.962914
5989	7272.954915
5990	7272.895779
5991	7272.875865
5992	7272.824687
5993	7272.739609
5994	7272.723734
5995	7272.687269
5996	7272.624042
5997	7272.486224
5998	7272.435359
5999	7272.401768
6000	7272.322427
6001	7272.214349
6002	7272.213335
6003	7272.154478
6004	7272.135343
6005	7272.132574
6006	7272.078255
6007	7272.071883
6008	7271.96593
6009	7271.81726
6010	7271.778482
6011	7271.740516
6012	7271.685952
6013	7271.585874
6014	7271.463567
6015	7271.338917
6016	7271.31583
6017	7271.28314
6018	7271.281266
6019	7271.127362
6020	7271.07864
6021	7271.057117
6022	7270.967041
6023	7270.944571
6024	7270.897395
6025	7270.884055
6026	7270.853905
6027	7270.78673
6028	7270.727339
6029	7270.696305
6030	7270.576562
6031	7270.481888
6032	7270.442187
6033	7270.432923
6034	7270.302919
6035	7270.225252
6036	7270.217085
6037	7270.17706
6038	7269.991723
6039	7269.881233
6040	7269.864906
6041	7269.851074
6042	7269.811031
6043	7269.759426
6044	7269.691477
6045	7269.690942
6046	7269.639976
6047	7269.539391
6048	7269.506099
6049	7269.489231
6050	7269.460739
6051	7269.432764
6052	7269.408177
6053	7269.352337
6054	7269.309267
6055	7269.258501
6056	7269.24118
6057	7269.163031
6058	7269.150432
6059	7269.124733
6060	7269.091333
6061	7269.062367
6062	7268.98636
6063	7268.776571
6064	7268.775214
6065	7268.611078
6066	7268.58883
6067	7268.574305
6068	7268.567097
6069	7268.456383
6070	7268.435797
6071	7268.411302
6072	7268.32843
6073	7268.30789
6074	7268.233906
6075	7268.232789
6076	7268.172635
6077	7268.085064
6078	7268.048497
6079	7268.031149
6080	7267.95503
6081	7267.818963
6082	7267.724985
6083	7267.71271
6084	7267.654189
6085	7267.623877
6086	7267.575157
6087	7267.515904
6088	7267.38288
6089	7267.328208
6090	7267.261482
6091	7267.250421
6092	7267.250117
6093	7267.220608
6094	7267.200485
6095	7267.134863
6096	7267.103983
6097	7267.076159
6098	7267.031602
6099	7267.031419
6100	7267.011523
6101	7266.992144
6102	7266.867068
6103	7266.727115
6104	7266.71114
6105	7266.663913
6106	7266.540326
6107	7266.434395
6108	7266.379885
6109	7266.278374
6110	7266.171566
6111	7266.15495
6112	7266.074798
6113	7266.009627
6114	7266.008932
6115	7265.95359
6116	7265.918439
6117	7265.878272
6118	7265.868626
6119	7265.808064
6120	7265.704171
6121	7265.599608
6122	7265.574375
6123	7265.553228
6124	7265.507829
6125	7265.503554
6126	7265.481692
6127	7265.378038
6128	7265.372973
6129	7265.340587
6130	7265.21801
6131	7265.170793
6132	7265.161048
6133	7265.081931
6134	7265.079865
6135	7265.000595
6136	7264.995229
6137	7264.970565
6138	7264.95752
6139	7264.803252
6140	7264.777466
6141	7264.750564
6142	7264.668031
6143	7264.582553
6144	7264.503507
6145	7264.484277
6146	7264.482189
6147	7264.430492
6148	7264.363601
6149	7264.224984
6150	7264.100626
6151	7264.099918
6152	7264.058952
6153	7264.043436
6154	7264.022294
6155	7263.988343
6156	7263.955731
6157	7263.931639
6158	7263.889256
6159	7263.880195
6160	7263.844307
6161	7263.761253
6162	7263.722491
6163	7263.676875
6164	7263.651045
6165	7263.580394
6166	7263.560122
6167	7263.551421
6168	7263.52054
6169	7263.507487
6170	7263.477678
6171	7263.454515
6172	7263.340452
6173	7263.16206
6174	7262.937048
6175	7262.921569
6176	7262.876176
6177	7262.802964
6178	7262.73627
6179	7262.665145
6180	7262.608458
6181	7262.586342
6182	7262.550831
6183	7262.517555
6184	7262.504596
6185	7262.415768
6186	7262.409697
6187	7262.383824
6188	7262.347618
6189	7262.273455
6190	7262.234248
6191	7262.203058
6192	7262.164956
6193	7262.082945
6194	7262.057552
6195	7262.033428
6196	7262.007911
6197	7261.883322
6198	7261.823486
6199	7261.815957
6200	7261.815537
6201	7261.811992
6202	7261.71685
6203	7261.651395
6204	7261.650856
6205	7261.613161
6206	7261.560081
6207	7261.545133
6208	7261.513828
6209	7261.453908
6210	7261.453063
6211	7261.440943
6212	7261.372938
6213	7261.285295
6214	7261.267842
6215	7261.248121
6216	7261.214067
6217	7261.09194
6218	7261.084969
6219	7261.050466
6220	7260.825313
6221	7260.791913
6222	7260.689787
6223	7260.643543
6224	7260.299424
6225	7260.176658
6226	7260.131597
6227	7260.0175
6228	7259.993626
6229	7259.925201
6230	7259.876318
6231	7259.838625
6232	7259.738306
6233	7259.660922
6234	7259.633269
6235	7259.631757
6236	7259.629052
6237	7259.595901
6238	7259.59222
6239	7259.560101
6240	7259.496906
6241	7259.47446
6242	7259.37578
6243	7259.338153
6244	7259.215312
6245	7259.150636
6246	7259.092485
6247	7259.071779
6248	7259.01874
6249	7258.811938
6250	7258.792949
6251	7258.78998
6252	7258.770143
6253	7258.746051
6254	7258.660494
6255	7258.655839
6256	7258.650532
6257	7258.616875
6258	7258.51493
6259	7258.484701
6260	7258.342239
6261	7258.204294
6262	7258.203521
6263	7258.067286
6264	7258.001194
6265	7257.908438
6266	7257.864728
6267	7257.650241
6268	7257.561983
6269	7257.523858
6270	7257.520391
6271	7257.480581
6272	7257.412775
6273	7257.391023
6274	7257.350744
6275	7257.31303
6276	7257.253058
6277	7257.219567
6278	7257.160169
6279	7257.10608
6280	7257.045081
6281	7257.027481
6282	7256.978236
6283	7256.906518
6284	7256.889924
6285	7256.829123
6286	7256.740584
6287	7256.693871
6288	7256.656532
6289	7256.576956
6290	7256.52245
6291	7256.495911
6292	7256.48661
6293	7256.42638
6294	7256.358111
6295	7256.344467
6296	7256.334862
6297	7256.279464
6298	7256.277898
6299	7256.231815
6300	7256.150909
6301	7256.132103
6302	7256.052248
6303	7256.033205
6304	7256.013189
6305	7255.905593
6306	7255.889248
6307	7255.739654
6308	7255.653436
6309	7255.649014
6310	7255.619293
6311	7255.479328
6312	7255.468051
6313	7255.373999
6314	7255.357682
6315	7255.275021
6316	7255.255007
6317	7255.184228
6318	7255.141892
6319	7255.131765
6320	7255.080512
6321	7254.969016
6322	7254.903872
6323	7254.84293
6324	7254.782818
6325	7254.768102
6326	7254.726068
